,Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Bedrooms_Per_House,Closest_University,Distance_to_University_m
13910,116300.0,4.1458,6,2104,348,841,320,34.1,-116.38,134618.811685424,1.0875,University of Redlands,72513.0
13911,42500.0,2.2083,23,1175,468,355,151,34.21,-116.22,153753.072831083,3.0993377483443707,University of Redlands,88714.0
13912,47800.0,1.875,32,3298,1228,763,360,34.22,-116.14,160081.731350627,3.411111111111111,ArtCenter College of Design,88451.0
13913,66900.0,1.3371,29,1202,290,383,156,34.2,-116.06,164461.505225077,1.858974358974359,ArtCenter College of Design,81405.0
13914,66800.0,2.2466,15,10377,2331,4507,1807,34.15,-116.06,161152.465657053,1.289983397897067,ArtCenter College of Design,77837.0
13915,65600.0,2.6111,13,9444,1997,4166,1482,34.15,-116.09,158919.997453397,1.3475033738191633,ArtCenter College of Design,80020.0
13916,82600.0,3.0139,18,3312,705,1251,512,34.14,-116.15,153832.122209239,1.376953125,ArtCenter College of Design,83859.0
13917,65600.0,3.125,19,301,65,150,56,34.12,-116.05,159984.36043243,1.1607142857142858,ArtCenter College of Design,75072.0
13918,94500.0,4.3021,8,569,97,312,96,34.18,-116.02,166088.887601308,1.0104166666666667,ArtCenter College of Design,77179.0
13919,41000.0,1.3571,34,3868,1257,890,423,34.2,-115.85,173987.658415365,2.971631205673759,ArtCenter College of Design,68152.0
13920,42500.0,1.3333,30,540,136,122,63,34.22,-115.52,173549.589037522,2.1587301587301586,ArtCenter College of Design,57369.0
13921,57700.0,2.125,32,3163,712,1358,544,34.12,-116.0,163795.942762998,1.3088235294117647,ArtCenter College of Design,71441.0
13922,50000.0,1.625,20,350,95,119,58,34.55,-114.94,204976.49389489,1.6379310344827587,ArtCenter College of Design,102183.0
13923,80100.0,1.82,19,7650,1901,1129,463,34.4,-114.47,188807.879418934,4.105831533477322,ArtCenter College of Design,114746.0
13924,66900.0,1.4936,15,5612,1283,1015,472,34.19,-114.31,168429.409654685,2.718220338983051,ArtCenter College of Design,113651.0
13925,48500.0,1.7083,41,812,168,375,158,34.83,-114.59,235469.952327095,1.0632911392405062,ArtCenter College of Design,144739.0
13926,69100.0,1.6991,17,2556,587,1005,401,34.89,-114.65,241910.666697284,1.4638403990024937,ArtCenter College of Design,147838.0
13927,48100.0,2.1908,46,1497,309,787,271,34.83,-114.6,235422.879231701,1.1402214022140222,ArtCenter College of Design,144268.0
13928,48600.0,2.1571,48,1291,248,580,211,34.84,-114.61,236490.222219773,1.1753554502369667,ArtCenter College of Design,144761.0
13929,70400.0,3.212,31,2478,464,1346,479,34.83,-114.61,235379.425430584,0.9686847599164927,ArtCenter College of Design,143802.0
13930,86800.0,1.7062,10,2502,573,1152,481,34.83,-114.64,235270.799015829,1.1912681912681913,ArtCenter College of Design,142430.0
13931,157200.0,4.2386,18,3903,715,1388,428,34.28,-117.36,90878.6596639846,1.6705607476635513,"California State University, San Bernardino",16972.0
13932,133600.0,3.3672,18,3895,689,1086,375,34.26,-117.28,92949.3267789189,1.8373333333333333,"California State University, San Bernardino",15464.0
13933,97900.0,2.7663,29,4610,1043,1569,592,34.25,-117.31,90611.2135715356,1.7618243243243243,"California State University, San Bernardino",13688.0
13934,103300.0,1.9265,29,1290,263,323,113,34.24,-117.32,89192.0414264068,2.327433628318584,"California State University, San Bernardino",12455.0
13935,96500.0,3.5625,38,4116,949,1196,422,34.24,-117.3,90101.6134367625,2.248815165876777,"California State University, San Bernardino",12797.0
13936,128600.0,5.2185,16,3474,633,853,315,34.24,-117.28,91039.5359054527,2.0095238095238095,"California State University, San Bernardino",13385.0
13937,117600.0,2.875,34,3687,756,941,367,34.24,-117.27,91518.8571924839,2.0599455040871937,"California State University, San Bernardino",13762.0
13938,132400.0,4.5536,10,4750,844,1220,428,34.24,-117.26,92004.9417655983,1.97196261682243,"California State University, San Bernardino",14189.0
13939,110400.0,3.7708,26,6339,1244,1177,466,34.23,-117.27,90574.4481286701,2.6695278969957084,"California State University, San Bernardino",12771.0
13940,135200.0,2.5446,27,9285,1621,1135,410,34.26,-117.16,99004.1092576805,3.953658536585366,"California State University, San Bernardino",21762.0
13941,71300.0,1.875,33,399,87,71,27,34.3,-117.18,101602.443512588,3.2222222222222223,"California State University, San Bernardino",23814.0
13942,253800.0,7.1997,13,4867,718,780,250,34.28,-117.17,100282.665578538,2.872,"California State University, San Bernardino",22684.0
13943,255200.0,5.2146,16,7961,1147,879,280,34.27,-117.19,98323.7288003849,4.0964285714285715,"California State University, San Bernardino",20635.0
13944,167600.0,5.7421,16,3326,569,527,192,34.28,-117.21,98228.5835396214,2.9635416666666665,"California State University, San Bernardino",20399.0
13945,230900.0,6.2233,17,9419,1455,1382,459,34.26,-117.2,96887.2780786684,3.1699346405228757,"California State University, San Bernardino",19193.0
13946,162500.0,4.9716,16,8020,1432,1749,540,34.26,-117.22,95864.6518805255,2.651851851851852,"California State University, San Bernardino",18053.0
13947,137200.0,3.0434,22,8106,1665,1062,423,34.24,-117.2,95057.5668735218,3.9361702127659575,"California State University, San Bernardino",17562.0
13948,165500.0,3.5625,15,4236,753,703,255,34.25,-117.17,97564.2828787318,2.9529411764705884,"California State University, San Bernardino",20335.0
13949,161100.0,5.0,31,5454,1053,1408,504,34.22,-117.21,92710.1572964299,2.0892857142857144,"California State University, San Bernardino",15371.0
13950,115000.0,3.9375,21,4773,1047,337,130,34.24,-117.07,102389.524964923,8.053846153846154,Occidental College,21603.0
13951,144100.0,5.2563,17,2828,506,673,274,34.24,-117.13,98892.2379240924,1.8467153284671534,Occidental College,19902.0
13952,171900.0,7.2371,10,1039,174,317,109,34.22,-117.15,96007.6591183591,1.5963302752293578,Occidental College,17436.0
13953,123900.0,4.5972,19,4641,994,1334,474,34.21,-117.12,96875.0855449544,2.0970464135021096,Occidental College,16858.0
13954,108400.0,4.5268,22,4397,931,1145,445,34.21,-117.1,98061.7300502107,2.0921348314606742,Occidental College,17446.0
13955,87500.0,4.0,16,1347,327,271,91,34.22,-117.09,99504.3954785102,3.5934065934065935,Occidental College,18823.0
13956,89000.0,2.712,21,2520,582,416,151,34.17,-117.06,97246.4921300475,3.8543046357615895,Occidental College,15505.0
13957,150000.0,5.5762,17,1181,271,248,114,34.17,-117.13,92892.2474246604,2.3771929824561404,Occidental College,12332.0
13958,153500.0,1.998,27,12342,2630,1300,566,34.24,-116.94,110540.739323812,4.646643109540636,Occidental College,28788.0
13959,124500.0,1.6336,23,6379,1636,1350,568,34.24,-116.91,112519.695017021,2.880281690140845,Occidental College,30870.0
13960,189700.0,3.5288,16,3018,523,556,244,34.25,-116.9,113952.408669679,2.1434426229508197,Occidental College,32286.0
13961,226500.0,4.6394,13,4137,796,573,218,34.24,-116.88,114531.409620401,3.6513761467889907,Occidental College,33051.0
13962,176000.0,4.9643,11,1089,198,230,90,34.25,-116.88,115288.018530941,2.2,Occidental College,33720.0
13963,182800.0,3.9688,15,4419,822,622,267,34.24,-116.87,115208.965087175,3.0786516853932584,Occidental College,33797.0
13964,132000.0,3.1324,19,5411,1042,441,185,34.24,-116.86,115889.910692983,5.632432432432433,Occidental College,34552.0
13965,147800.0,5.4618,13,4760,938,309,132,34.23,-116.86,115148.155223082,7.106060606060606,Occidental College,33936.0
13966,157100.0,3.5104,29,5055,1036,410,191,34.3,-116.99,112245.925532313,5.424083769633508,Occidental College,31001.0
13967,152600.0,4.4063,13,3661,770,567,228,34.27,-116.89,116157.689590302,3.3771929824561404,Occidental College,34433.0
13968,133000.0,4.0556,19,1649,328,382,151,34.31,-116.86,121240.766982981,2.172185430463576,Occidental College,39476.0
13969,90600.0,2.4308,18,6988,1635,2044,726,34.26,-116.85,118066.375997296,2.2520661157024793,Occidental College,36590.0
13970,92400.0,2.6094,19,5395,1220,981,366,34.26,-116.85,118066.375997296,3.3333333333333335,Occidental College,36590.0
13971,163100.0,4.0132,5,5806,1030,569,219,34.25,-116.85,117317.384714528,4.703196347031963,Occidental College,35940.0
13972,90800.0,2.7375,15,8948,1985,1316,514,34.25,-116.83,118686.906114291,3.8618677042801557,Occidental College,37461.0
13973,84700.0,2.5147,11,5799,1527,713,262,34.24,-116.82,118646.422608247,5.82824427480916,Occidental College,37643.0
13974,111400.0,2.8214,14,3959,849,1064,376,34.29,-116.76,126454.808961194,2.257978723404255,Occidental College,45279.0
13975,89000.0,2.6071,10,4374,989,1020,376,34.23,-116.76,122174.740713154,2.63031914893617,Occidental College,41958.0
13976,133900.0,4.0333,16,2098,449,342,143,34.13,-116.98,99514.4434139109,3.13986013986014,Occidental College,18925.0
13977,117500.0,4.8958,21,739,125,199,82,34.07,-116.98,95257.1070726403,1.524390243902439,University of Redlands,17165.0
13978,128600.0,3.9028,52,3419,777,710,265,34.08,-116.88,102777.609107239,2.9320754716981132,University of Redlands,26440.0
13979,42500.0,0.536,4,42,10,9,3,34.14,-116.76,114449.948905599,3.3333333333333335,University of Redlands,38516.0
13980,225000.0,1.6875,38,898,259,106,52,34.19,-116.88,110838.248944264,4.980769230769231,Occidental College,30102.0
13981,157700.0,3.4912,7,9759,1816,2933,1168,34.85,-117.46,133331.686276473,1.5547945205479452,California State University San Marcos,57051.0
13982,53300.0,2.6477,32,671,166,856,114,35.13,-117.28,167060.157448148,1.456140350877193,California State University San Marcos,64171.0
13983,57400.0,2.6587,26,3606,792,1683,608,34.98,-116.85,179781.748621631,1.3026315789473684,"California State University, San Bernardino",104579.0
13984,100000.0,1.8158,33,552,120,347,97,34.75,-117.14,143306.703961527,1.2371134020618557,"California State University, San Bernardino",71371.0
13985,55600.0,1.8958,28,1932,421,1156,404,34.68,-117.28,129472.434875745,1.0420792079207921,"California State University, San Bernardino",61510.0
13986,91400.0,3.5987,14,3348,619,1756,557,34.87,-117.06,158359.885545373,1.111310592459605,"California State University, San Bernardino",86206.0
13987,57100.0,2.3373,21,3254,669,1548,545,34.88,-117.13,155556.509516443,1.2275229357798165,California State University San Marcos,82701.0
13988,66800.0,3.099,30,5370,1062,2778,944,34.83,-117.15,149947.187723103,1.125,"California State University, San Bernardino",79811.0
13989,60800.0,2.1522,31,2034,444,1097,367,34.94,-117.19,158188.010266446,1.2098092643051772,California State University San Marcos,75425.0
13990,73800.0,2.7305,16,1579,327,934,298,34.9,-117.16,155884.9410198,1.0973154362416107,California State University San Marcos,79382.0
13991,79800.0,3.6343,28,1777,307,721,259,34.96,-117.08,165476.177623049,1.1853281853281854,California State University San Marcos,84558.0
13992,88500.0,3.9934,20,2355,467,1198,428,34.94,-116.96,170067.527843982,1.091121495327103,California State University San Marcos,95714.0
13993,70500.0,3.474,24,2741,577,1551,522,34.89,-116.99,163996.775248764,1.1053639846743295,"California State University, San Bernardino",90376.0
13994,69000.0,3.1528,23,6060,1165,2920,1072,34.88,-116.99,163121.424025043,1.0867537313432836,"California State University, San Bernardino",89336.0
13995,87200.0,3.6091,16,6862,1292,3562,1126,34.87,-117.0,161683.458655335,1.147424511545293,"California State University, San Bernardino",87973.0
13996,80000.0,3.0313,18,2127,443,1168,401,34.88,-117.02,161443.998165928,1.1047381546134662,"California State University, San Bernardino",88399.0
13997,101500.0,3.9464,7,2245,407,1016,364,34.87,-117.03,160006.572643894,1.1181318681318682,"California State University, San Bernardino",87050.0
13998,44700.0,1.6667,30,1211,289,611,230,34.83,-116.96,160542.609166033,1.2565217391304349,"California State University, San Bernardino",85236.0
13999,55000.0,0.4999,10,337,102,108,50,34.69,-116.9,151939.496809559,2.04,Occidental College,73868.0
14000,186100.0,3.5507,4,5027,797,1869,686,34.59,-117.24,123665.309732166,1.161807580174927,"California State University, San Bernardino",52035.0
14001,68300.0,1.2548,22,1054,239,428,239,34.57,-117.29,119078.443038757,1.0,"California State University, San Bernardino",49245.0
14002,112800.0,3.1917,6,5110,1044,1938,724,34.57,-117.1,130496.034347425,1.441988950276243,"California State University, San Bernardino",53619.0
14003,77700.0,1.4,20,3481,840,1694,587,34.52,-116.9,136439.254721549,1.4310051107325383,Occidental College,56423.0
14004,78500.0,2.1339,20,6541,1401,2631,980,34.4,-116.94,123692.422531639,1.4295918367346938,Occidental College,42903.0
14005,441700.0,4.7396,52,2023,301,649,285,32.76,-117.18,8025.56645685036,1.056140350877193,Golden Gate University,2578.0
14006,408500.0,5.392,52,1539,212,535,224,32.75,-117.18,6914.84432568946,0.9464285714285714,Golden Gate University,2876.0
14007,459600.0,8.603,52,1504,208,518,196,32.75,-117.18,6914.84432568946,1.0612244897959184,Golden Gate University,2876.0
14009,411600.0,6.1309,52,1388,213,513,211,32.75,-117.19,6930.78979747364,1.009478672985782,Golden Gate University,3736.0
14011,354200.0,2.7266,45,3149,639,1160,661,32.76,-117.17,8120.29308982941,0.9667170953101362,Golden Gate University,1646.0
14012,249000.0,3.654,38,5430,1176,2357,1100,32.75,-117.17,7024.57732526759,1.069090909090909,Golden Gate University,2083.0
14013,274000.0,2.5288,39,3132,738,1200,690,32.74,-117.18,5804.59210311196,1.0695652173913044,NewSchool of Architecture and Design,3123.0
14014,284700.0,2.7222,36,2282,534,918,531,32.75,-117.18,6914.84432568946,1.0056497175141244,Golden Gate University,2876.0
14015,289600.0,3.0726,52,1052,239,381,201,32.75,-117.17,7024.57732526759,1.1890547263681592,Golden Gate University,2083.0
14016,245500.0,2.9705,23,2474,594,1107,536,32.75,-117.16,7254.28775646524,1.1082089552238805,Golden Gate University,1467.0
14017,137500.0,1.9637,49,1566,494,643,419,32.75,-117.16,7254.28775646524,1.1789976133651552,Golden Gate University,1467.0
14018,225000.0,2.6042,52,852,262,389,249,32.74,-117.16,6205.11465489044,1.0522088353413654,NewSchool of Architecture and Design,2409.0
14019,243800.0,3.06,21,1882,486,903,482,32.74,-117.16,6205.11465489044,1.008298755186722,NewSchool of Architecture and Design,2409.0
14020,261500.0,3.1921,27,2335,604,982,590,32.74,-117.16,6205.11465489044,1.023728813559322,NewSchool of Architecture and Design,2409.0
14021,240000.0,2.1532,28,1514,384,540,352,32.75,-117.17,7024.57732526759,1.0909090909090908,Golden Gate University,2083.0
14022,199100.0,2.9112,19,5430,1593,2496,1484,32.75,-117.16,7254.28775646524,1.0734501347708896,Golden Gate University,1467.0
14023,200000.0,2.2687,34,1785,558,804,490,32.75,-117.16,7254.28775646524,1.1387755102040817,Golden Gate University,1467.0
14024,302200.0,3.4196,43,2361,489,824,470,32.76,-117.15,8616.76421498536,1.0404255319148936,Golden Gate University,293.0
14025,214800.0,3.0445,36,2644,674,1211,654,32.76,-117.15,8616.76421498536,1.0305810397553516,Golden Gate University,293.0
14026,179800.0,2.6518,40,1809,474,826,456,32.76,-117.15,8616.76421498536,1.0394736842105263,Golden Gate University,293.0
14027,175000.0,2.75,37,1921,502,811,472,32.76,-117.15,8616.76421498536,1.0635593220338984,Golden Gate University,293.0
14028,198700.0,2.465,40,2261,579,903,525,32.75,-117.15,7593.09454597458,1.1028571428571428,Golden Gate University,1310.0
14029,204200.0,2.6181,9,2818,821,851,555,32.75,-117.15,7593.09454597458,1.4792792792792793,Golden Gate University,1310.0
14030,171400.0,2.6742,27,3166,867,1332,817,32.75,-117.15,7593.09454597458,1.0611995104039167,Golden Gate University,1310.0
14031,263600.0,2.2578,43,2383,607,962,587,32.74,-117.15,6598.06078870064,1.0340715502555367,San Diego State University,1796.0
14032,211700.0,3.0259,26,3149,832,1320,808,32.74,-117.15,6598.06078870064,1.0297029702970297,San Diego State University,1796.0
14033,159400.0,2.6818,35,1391,329,726,317,32.75,-117.14,8027.19554673163,1.0378548895899053,San Diego State University,616.0
14034,172700.0,3.125,47,1494,327,689,304,32.74,-117.14,7093.37370154364,1.075657894736842,San Diego State University,1115.0
14035,178100.0,2.5553,16,6075,1816,2592,1634,32.74,-117.14,7093.37370154364,1.1113831089351285,San Diego State University,1115.0
14036,118100.0,2.2813,29,1961,565,1002,569,32.75,-117.14,8027.19554673163,0.9929701230228472,San Diego State University,616.0
14037,133300.0,2.4828,25,1908,513,956,467,32.75,-117.14,8027.19554673163,1.0985010706638116,San Diego State University,616.0
14038,129200.0,2.7852,37,1832,525,955,488,32.75,-117.14,8027.19554673163,1.0758196721311475,San Diego State University,616.0
14039,150000.0,1.0353,19,1358,613,766,630,32.75,-117.14,8027.19554673163,0.973015873015873,San Diego State University,616.0
14040,162500.0,2.1937,20,1182,379,678,326,32.75,-117.14,8027.19554673163,1.1625766871165644,San Diego State University,616.0
14041,131300.0,2.4167,27,1551,464,880,400,32.75,-117.14,8027.19554673163,1.16,San Diego State University,616.0
14042,164100.0,2.694,28,3025,756,1328,695,32.76,-117.14,9001.59142725383,1.087769784172662,Golden Gate University,1182.0
14043,146400.0,2.6777,35,2539,661,1308,629,32.76,-117.14,9001.59142725383,1.0508744038155804,Golden Gate University,1182.0
14044,145500.0,2.1727,32,2587,681,1246,650,32.76,-117.14,9001.59142725383,1.0476923076923077,Golden Gate University,1182.0
14045,160000.0,2.0792,35,1785,493,965,506,32.76,-117.14,9001.59142725383,0.974308300395257,Golden Gate University,1182.0
14046,171700.0,2.8281,30,2582,650,1098,603,32.77,-117.13,10422.26215789,1.077943615257048,Golden Gate University,2302.0
14047,162500.0,2.1094,29,2568,682,1191,642,32.76,-117.13,9463.55451551837,1.0623052959501558,San Diego State University,1325.0
14048,154400.0,2.375,41,1545,420,747,415,32.76,-117.13,9463.55451551837,1.0120481927710843,San Diego State University,1325.0
14049,142900.0,1.9392,27,2280,695,1235,664,32.76,-117.13,9463.55451551837,1.0466867469879517,San Diego State University,1325.0
14050,140000.0,2.6333,33,1591,461,794,425,32.76,-117.13,9463.55451551837,1.0847058823529412,San Diego State University,1325.0
14051,127100.0,2.1563,22,2623,732,1283,718,32.76,-117.13,9463.55451551837,1.0194986072423398,San Diego State University,1325.0
14052,142300.0,2.1273,24,3523,991,1775,873,32.76,-117.14,9001.59142725383,1.1351660939289805,Golden Gate University,1182.0
14053,112500.0,2.2264,24,1877,519,898,483,32.75,-117.13,8542.07477591286,1.0745341614906831,San Diego State University,381.0
14054,150000.0,1.95,28,2279,671,1166,623,32.75,-117.13,8542.07477591286,1.0770465489566614,San Diego State University,381.0
14055,135000.0,2.1292,23,3999,1182,2051,1130,32.75,-117.13,8542.07477591286,1.0460176991150443,San Diego State University,381.0
14056,130600.0,2.5872,31,2336,656,1186,609,32.75,-117.13,8542.07477591286,1.077175697865353,San Diego State University,381.0
14057,168800.0,3.0,50,1476,354,698,354,32.75,-117.13,8542.07477591286,1.0,San Diego State University,381.0
14058,185300.0,3.6852,52,1512,321,651,321,32.74,-117.13,7671.25027065598,1.0,San Diego State University,1004.0
14059,174100.0,2.693,37,4142,1031,1936,968,32.75,-117.13,8542.07477591286,1.0650826446280992,San Diego State University,381.0
14060,118300.0,2.4394,37,2344,546,1134,513,32.75,-117.12,9124.06730047662,1.064327485380117,Western University of Health Sciences,940.0
14061,155200.0,3.2708,46,1898,441,978,439,32.74,-117.12,8314.49317946249,1.0045558086560364,Western University of Health Sciences,1429.0
14062,163400.0,3.79,52,1969,389,877,424,32.74,-117.12,8314.49317946249,0.9174528301886793,Western University of Health Sciences,1429.0
14063,157600.0,2.2599,20,2271,602,992,520,32.75,-117.13,8542.07477591286,1.1576923076923078,San Diego State University,381.0
14064,106700.0,2.1394,15,2671,724,1800,646,32.75,-117.12,9124.06730047662,1.1207430340557276,Western University of Health Sciences,940.0
14065,119200.0,1.9886,17,2060,633,1251,602,32.75,-117.12,9124.06730047662,1.0514950166112957,Western University of Health Sciences,940.0
14066,114600.0,2.3261,20,1406,413,850,412,32.75,-117.12,9124.06730047662,1.0024271844660195,Western University of Health Sciences,940.0
14067,130000.0,1.64,25,2222,634,1025,568,32.75,-117.12,9124.06730047662,1.1161971830985915,Western University of Health Sciences,940.0
14068,116100.0,2.1597,23,2681,717,1279,648,32.76,-117.12,9991.96041803796,1.1064814814814814,Western University of Health Sciences,1482.0
14069,139000.0,2.4297,33,2279,591,1250,576,32.76,-117.12,9991.96041803796,1.0260416666666667,Western University of Health Sciences,1482.0
14070,127800.0,2.3594,43,2336,644,1203,614,32.76,-117.12,9991.96041803796,1.0488599348534202,Western University of Health Sciences,1482.0
14071,123600.0,2.4821,26,1221,331,620,296,32.76,-117.12,9991.96041803796,1.1182432432432432,Western University of Health Sciences,1482.0
14072,114200.0,2.2409,29,2030,545,1014,518,32.76,-117.11,10576.855625096,1.0521235521235521,Western University of Health Sciences,1146.0
14073,128100.0,1.9152,28,2160,608,1339,571,32.76,-117.12,9991.96041803796,1.064798598949212,Western University of Health Sciences,1482.0
14074,118800.0,2.0673,27,1426,364,792,353,32.76,-117.12,9991.96041803796,1.0311614730878187,Western University of Health Sciences,1482.0
14075,147500.0,2.5991,28,1605,501,936,460,32.76,-117.12,9991.96041803796,1.0891304347826087,Western University of Health Sciences,1482.0
14076,150000.0,2.0139,17,1559,462,821,428,32.76,-117.12,9991.96041803796,1.0794392523364487,Western University of Health Sciences,1482.0
14077,120500.0,2.1856,41,1469,421,803,395,32.76,-117.12,9991.96041803796,1.0658227848101265,Western University of Health Sciences,1482.0
14078,190300.0,2.5952,48,1502,272,590,265,32.77,-117.11,11442.5545692568,1.0264150943396226,Western University of Health Sciences,2258.0
14079,167000.0,3.6705,50,1729,355,617,337,32.77,-117.11,11442.5545692568,1.053412462908012,Western University of Health Sciences,2258.0
14080,175000.0,2.7928,48,2012,422,893,394,32.77,-117.12,10904.2562106456,1.0710659898477157,Western University of Health Sciences,2446.0
14081,192200.0,3.125,43,2167,464,977,461,32.77,-117.12,10904.2562106456,1.0065075921908895,Western University of Health Sciences,2446.0
14082,331400.0,6.6053,52,1484,224,498,223,32.77,-117.11,11442.5545692568,1.0044843049327354,Western University of Health Sciences,2258.0
14083,300000.0,4.3875,52,1506,233,478,240,32.77,-117.11,11442.5545692568,0.9708333333333333,Western University of Health Sciences,2258.0
14084,281600.0,5.7768,49,4449,711,1606,709,32.77,-117.1,12029.6011184761,1.002820874471086,Western University of Health Sciences,2443.0
14085,270800.0,4.2813,52,2606,426,883,380,32.76,-117.1,11209.4009526141,1.1210526315789473,Western University of Health Sciences,1477.0
14086,216500.0,3.125,38,2065,374,812,343,32.77,-117.09,12658.6155397181,1.0903790087463556,Otis College of Art and Design,1603.0
14087,203100.0,3.5481,44,1139,214,470,217,32.76,-117.09,11881.9887762956,0.9861751152073732,Otis College of Art and Design,2083.0
14088,223000.0,3.5529,43,3889,711,1466,663,32.76,-117.09,11881.9887762956,1.0723981900452488,Otis College of Art and Design,2083.0
14089,204400.0,3.3854,31,2293,549,1108,557,32.76,-117.11,10576.855625096,0.9856373429084381,Western University of Health Sciences,1146.0
14090,139600.0,2.875,30,1835,474,934,415,32.76,-117.1,11209.4009526141,1.1421686746987951,Western University of Health Sciences,1477.0
14091,122700.0,1.9799,28,1457,397,672,342,32.76,-117.11,10576.855625096,1.1608187134502923,Western University of Health Sciences,1146.0
14092,126300.0,2.2604,21,2226,600,1085,533,32.76,-117.11,10576.855625096,1.125703564727955,Western University of Health Sciences,1146.0
14093,114400.0,2.0852,19,2188,616,1304,607,32.76,-117.11,10576.855625096,1.014827018121911,Western University of Health Sciences,1146.0
14094,96400.0,1.4375,17,871,379,955,351,32.75,-117.1,10443.318316438,1.0797720797720798,Western University of Health Sciences,932.0
14095,91300.0,1.3448,11,2393,726,1905,711,32.75,-117.1,10443.318316438,1.021097046413502,Western University of Health Sciences,932.0
14096,100000.0,2.05,11,1607,478,1384,450,32.75,-117.11,9761.17596056284,1.0622222222222222,Western University of Health Sciences,35.0
14097,100000.0,1.6896,21,2127,658,1812,603,32.75,-117.11,9761.17596056284,1.0912106135986732,Western University of Health Sciences,35.0
14098,103100.0,1.7696,18,1943,587,1329,522,32.75,-117.11,9761.17596056284,1.1245210727969348,Western University of Health Sciences,35.0
14099,140000.0,2.2287,29,1650,496,882,445,32.76,-117.09,11881.9887762956,1.1146067415730336,Otis College of Art and Design,2083.0
14100,122500.0,1.5517,31,1235,387,816,397,32.76,-117.09,11881.9887762956,0.9748110831234257,Otis College of Art and Design,2083.0
14101,151800.0,2.9286,31,987,267,619,250,32.76,-117.1,11209.4009526141,1.068,Western University of Health Sciences,1477.0
14102,103400.0,1.6444,16,2426,799,1505,754,32.75,-117.1,10443.318316438,1.0596816976127321,Western University of Health Sciences,932.0
14103,94800.0,1.4828,21,2063,609,1686,558,32.75,-117.1,10443.318316438,1.0913978494623655,Western University of Health Sciences,932.0
14104,99200.0,2.0036,20,2355,722,1848,576,32.75,-117.1,10443.318316438,1.2534722222222223,Western University of Health Sciences,932.0
14105,92400.0,1.0617,15,2422,774,2120,715,32.75,-117.1,10443.318316438,1.0825174825174826,Western University of Health Sciences,932.0
14106,85200.0,1.7446,23,1858,551,1506,492,32.75,-117.1,10443.318316438,1.1199186991869918,Western University of Health Sciences,932.0
14107,90600.0,2.4219,46,695,182,601,195,32.75,-117.11,9761.17596056284,0.9333333333333333,Western University of Health Sciences,35.0
14108,101100.0,2.0893,20,1667,469,1292,445,32.75,-117.11,9761.17596056284,1.053932584269663,Western University of Health Sciences,35.0
14109,102100.0,2.113,34,2131,594,1373,562,32.75,-117.11,9761.17596056284,1.0569395017793595,Western University of Health Sciences,35.0
14110,101800.0,2.1767,13,2795,773,1869,690,32.75,-117.12,9124.06730047662,1.1202898550724638,Western University of Health Sciences,940.0
14111,93400.0,1.6102,14,2361,601,1831,526,32.74,-117.1,9744.12573274526,1.1425855513307985,Western University of Health Sciences,1424.0
14112,98700.0,2.2,25,2846,644,2272,632,32.74,-117.11,9009.11198327639,1.018987341772152,Western University of Health Sciences,1077.0
14113,90300.0,2.4524,25,684,190,665,187,32.74,-117.11,9009.11198327639,1.0160427807486632,Western University of Health Sciences,1077.0
14114,123100.0,3.2422,33,1126,267,621,241,32.74,-117.11,9009.11198327639,1.107883817427386,Western University of Health Sciences,1077.0
14115,97300.0,2.3269,35,1689,397,1135,366,32.73,-117.11,8337.89557961604,1.0846994535519126,Western University of Health Sciences,2189.0
14116,102900.0,2.2375,24,2927,704,2005,668,32.73,-117.1,9127.20856712413,1.0538922155688624,Western University of Health Sciences,2379.0
14117,126700.0,3.8355,34,1096,221,574,223,32.73,-117.11,8337.89557961604,0.9910313901345291,Western University of Health Sciences,2189.0
14118,132600.0,3.8864,27,3160,627,1628,612,32.73,-117.11,8337.89557961604,1.0245098039215685,Western University of Health Sciences,2189.0
14119,84400.0,1.6034,30,1899,546,1620,493,32.75,-117.09,11162.2411708911,1.1075050709939147,Western University of Health Sciences,1867.0
14120,93200.0,2.32,23,3130,779,2472,744,32.74,-117.09,10511.0636670947,1.0470430107526882,Western University of Health Sciences,2155.0
14121,100000.0,1.6747,20,3854,1046,3555,966,32.74,-117.1,9744.12573274526,1.0828157349896481,Western University of Health Sciences,1424.0
14122,94100.0,2.3641,30,1772,500,1389,447,32.74,-117.1,9744.12573274526,1.1185682326621924,Western University of Health Sciences,1424.0
14123,89800.0,1.4886,11,1976,548,1528,512,32.75,-117.1,10443.318316438,1.0703125,Western University of Health Sciences,932.0
14124,100000.0,1.5029,20,1886,586,1134,525,32.75,-117.08,11911.2865590117,1.1161904761904762,San Diego Christian College,1501.0
14125,128100.0,1.2347,16,1111,328,930,303,32.75,-117.08,11911.2865590117,1.0825082508250825,San Diego Christian College,1501.0
14126,95300.0,2.5101,15,1821,516,1385,439,32.75,-117.08,11911.2865590117,1.1753986332574031,San Diego Christian College,1501.0
14127,95000.0,1.875,24,1245,376,1230,362,32.75,-117.09,11162.2411708911,1.0386740331491713,Western University of Health Sciences,1867.0
14128,105000.0,1.2286,28,1220,391,1286,396,32.75,-117.09,11162.2411708911,0.9873737373737373,Western University of Health Sciences,1867.0
